date,year,month,day,extended,country,country_txt,region,region_txt,State,city,latitude,longitude,multiple,success,suicide,attacktype1,attacktype1_txt,target_type,target_subtype,corp,target,nationality,group_name,gun_certain,weapon_type,weapon_subtype,no_killed,no_wounded
2015-02-25,2015,Feb,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Kala-Balge district,12.081777,14.467963,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Unknown,Villages,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,0,0
2015-02-26,2015,Feb,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Biu,10.611012,12.195089,0,1,1,3,Bombing/Explosion,Transportation,Bus Station/Stop,Farm Labourers' Park,Motor Park,Nigeria,Boko Haram,1,Explosives,Suicide (carried bodily by human being),20,7
2015-02-26,2015,Feb,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333,1,1,0,3,Bombing/Explosion,Private Citizens & Property,"Public Area (garden, parking lot, garage, beach, public building, camp)",Unknown,Car Park,Nigeria,Unknown,0,Explosives,Unknown Explosive Type,5,0
2015-02-26,2015,Feb,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333,1,1,0,3,Bombing/Explosion,Transportation,Bus Station/Stop,Bauchi Motor Park,Bus Station,Nigeria,Unknown,0,Explosives,Unknown Explosive Type,12,0
2015-02-27,2015,Feb,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Mainok,11.829979,12.630177,0,1,0,2,Armed Assault,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Market,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,14,0
2015-02-28,2015,Feb,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngamdu,11.763937,12.26313,0,1,1,3,Bombing/Explosion,Transportation,Bus Station/Stop,Unknown,Bus Stop,Nigeria,Boko Haram,0,Explosives,Suicide (carried bodily by human being),4,0
2015-03-02,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Taraba,Ungwan Kwalla,7.986876,10.9807,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Ungwan Kwalla Village,Village,Nigeria,Unknown,0,Firearms,Unknown Gun Type,9,0
2015-03-02,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Konduga,11.655408,13.412932,0,1,1,3,Bombing/Explosion,Military,Military Checkpoint,Nigerian Armed Forces,Checkpoint,Nigeria,Boko Haram,0,Explosives,Vehicle,74,0
2015-03-02,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Balda,10.160556,12.742243,0,0,1,3,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,Unknown,Mosque,Nigeria,Unknown,0,Explosives,Suicide (carried bodily by human being),1,0
2015-03-03,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Njaba,11.133775,12.951875,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Njaba Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,68,0
2015-03-04,2015,Mar,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Borno,Shani,10.218072,12.064925,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Shani Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,9,0
2015-03-05,2015,Mar,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngamdu,11.763937,12.26313,0,1,0,9,Unknown,Private Citizens & Property,Village/City/Town/Suburb,Ngamdu Town,Town,Nigeria,Boko Haram,0,Unknown,Unknown Weapon Type,0,0
2015-03-07,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840793,13.141391,1,1,1,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Baga Market,Fish Market,Nigeria,Boko Haram,0,Explosives,Suicide (carried bodily by human being),19,18
2015-03-07,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840793,13.141391,1,1,1,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Monday Market,Market,Nigeria,Boko Haram,0,Explosives,Suicide (carried bodily by human being),17,18
2015-03-07,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840793,13.141391,1,1,0,3,Bombing/Explosion,Transportation,Bus Station/Stop,Borno Express,Bus Station,Nigeria,Boko Haram,0,Explosives,Unknown Explosive Type,14,20
2015-03-07,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Beni Shiek,11.808727,12.495786,0,1,1,3,Bombing/Explosion,Military,Military Checkpoint,Nigerian Armed Forces,Checkpoint,Nigeria,Boko Haram,1,Explosives,Vehicle,1,3
2015-03-08,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Beni Shiek,11.808727,12.495786,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Beneisheikh Market,Market,Nigeria,Boko Haram,1,Explosives,Unknown Explosive Type,5,15
2015-03-09,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Balda,10.161389,12.739722,0,0,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Gombi Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,24,0
2015-03-10,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngamdu,11.763937,12.26313,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Ngamdu Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,4,15
2015-03-10,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840793,13.141391,0,1,1,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Monday Market,Market,Nigeria,Boko Haram,0,Explosives,Suicide (carried bodily by human being),13,14
2015-03-10,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840793,13.141391,0,0,0,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Monday Market,Market,Nigeria,Unknown,0,Explosives,Unknown Explosive Type,0,0
2015-03-08,2015,Mar,Sun,1,147,Nigeria,11,Sub-Saharan Africa,Benue,Jootar,7.689167,9.250278,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Jootar Village,Village,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,5,0
2015-03-10,2015,Mar,Tue,1,147,Nigeria,11,Sub-Saharan Africa,Taraba,Vaase,7.887778,9.556389,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Vaase Village,Village,Nigeria,Fulani extremists,1,Melee,Knife or Other Sharp Object,0,0
2015-03-10,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Takowok,9.53955,8.899702,1,1,0,2,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Government of Plateau,Operation Rainbow Member,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,2,0
2015-03-10,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Rahol Gasa,9.53955,8.899702,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,4,0
2015-03-10,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibok,10.867935,12.848329,0,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,Village/City/Town/Suburb,Chibok Town,Town,Nigeria,Boko Haram,0,Incendiary,Arson/Fire,0,0
2015-03-11,2015,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Vande Ikya district,6.783539,9.069549,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Nigeria Police Force (NPF),Officers,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,2,0
2015-03-11,2015,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Gbinde,7.217215,8.980391,0,1,0,1,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,People's Democratic Party (PDP),"Chieftains: Agbatse Tarkighir, Degeh Ayaahemba",Nigeria,Unknown,0,Firearms,Unknown Gun Type,2,2
2015-03-11,2015,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Egwa,5.558283,5.489602,0,1,0,3,Bombing/Explosion,Utilities,Gas,Nigerian Gas Company Limited (NGC),Escravos Lagos Gas Pipeline A (ELPSA),Nigeria,Unknown,0,Explosives,Unknown Explosive Type,0,0
2015-03-14,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840793,13.141391,0,0,0,3,Bombing/Explosion,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Yerwa Primary School Internally Displaced Persons (IDP) Camp,Internally Displaced Persons (IDPs) Camp,Nigeria,Boko Haram,0,Explosives,Other Explosive Type,0,0
2015-03-14,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Rivers,Abonnema,4.722939,6.778846,0,1,0,1,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,People's Democratic Party (PDP),"Chieftains: Ibima Olunta, Goodfellow Bobmanuel",Nigeria,Unknown,0,Firearms,Unknown Gun Type,2,0
2015-03-15,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Egba,7.905833,7.854722,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Egba Village,Village,Nigeria,Fulani extremists,0,Firearms,Automatic or Semi-Automatic Rifle,95,0
2015-03-15,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Unknown,11.509748,12.978912,0,1,1,3,Bombing/Explosion,Military,Military Checkpoint,Nigerian Armed Forces,Checkpoint,Nigeria,Boko Haram,1,Explosives,Suicide (carried bodily by human being),3,4
2015-03-19,2015,Mar,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Gambaru,12.359468,14.210929,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Gamboru Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2015-03-19,2015,Mar,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngala,12.346257,14.184688,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Ngala Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2015-03-19,2015,Mar,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Foyi,12.342197,14.185974,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Foyi Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,6,0
2015-03-19,2015,Mar,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,11.974328,8.500261,0,0,1,3,Bombing/Explosion,Transportation,Bus Station/Stop,Ungwa Uku Bus Station,Bus Station,Nigeria,Unknown,0,Explosives,Suicide (carried bodily by human being),0,1
2015-03-19,2015,Mar,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Etegwe,4.867777,5.898714,0,0,0,1,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,Not Applicable,Former Movement for the Emancipation of the Niger Delta (MEND) Leader: Paul Eris,Nigeria,Unknown,0,Explosives,Dynamite/TNT,0,0
2015-03-21,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,0,1,0,9,Unknown,Private Citizens & Property,Village/City/Town/Suburb,Bama Town,Town,Nigeria,Boko Haram,0,Unknown,Unknown Weapon Type,22,7
2015-03-10,2015,Mar,Tue,1,147,Nigeria,11,Sub-Saharan Africa,Borno,Gwoza,11.083984,13.693092,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Boko Haram,0,Melee,Knife or Other Sharp Object,75,0
2015-03-21,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Kwaya Kusar district,10.443056,11.990833,0,0,1,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Market,Nigeria,Boko Haram,0,Explosives,Suicide (carried bodily by human being),0,0
2015-03-21,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Taraba,Ananum,7.643137,10.210798,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Ananum Village,Village,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,5,24
2015-03-22,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Auno,11.846433,12.935461,0,1,1,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Monday Market,Market,Nigeria,Boko Haram,0,Explosives,Suicide (carried bodily by human being),2,7
2015-03-25,2015,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Giwa,11.280235,7.417553,0,1,0,7,Facility/Infrastructure Attack,Religious Figures/Institutions,Affiliated Institution,Living Faith Church Worldwide Incorporated (LFCWW),Office,Nigeria,Unknown,0,Incendiary,Arson/Fire,0,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Birin Bolawa,10.910556,11.291944,1,1,0,2,Armed Assault,Government (General),Election-related,Independent National Electoral Commission (INEC),Polling Stations,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,1,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Birin Fulani,10.913944,11.271926,1,1,0,2,Armed Assault,Government (General),Election-related,Independent National Electoral Commission (INEC),Polling Stations,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,1,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Dukku,10.822963,10.773285,1,1,0,2,Armed Assault,Government (General),Election-related,Independent National Electoral Commission (INEC),Polling Stations,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,3,2
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Enugu,Enugu North district,6.452667,7.510333,0,1,0,3,Bombing/Explosion,Government (General),Election-related,Independent National Electoral Commission (INEC),WTC Primary School Polling Station,Nigeria,Unknown,0,Explosives,Vehicle,0,0
2015-03-27,2015,Mar,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Buratai,10.906661,12.089108,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Buratai Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,23,32
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngalda,11.106443,11.374312,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,3,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Woru,10.283249,11.167415,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,3,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.815554,7.049844,0,1,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Armed Forces,Soldier,Nigeria,Unknown,0,Firearms,Unknown Gun Type,1,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Tilen,10.822963,10.773285,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Gombe,Assembly Representative,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,2,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Meringa,10.749466,12.151123,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Meringa Town,Town,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,25,5
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Anambra,Awka,6.217015,7.087067,0,1,0,3,Bombing/Explosion,Government (General),Election-related,Independent National Electoral Commission (INEC),Umuokpara Primary School Polling Station,Nigeria,Unknown,0,Explosives,Unknown Explosive Type,0,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Darazo,10.996501,10.408754,0,1,0,2,Armed Assault,Government (General),Election-related,Independent National Electoral Commission (INEC),Bagurun Primary School Polling Station,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,0,0
2015-03-28,2015,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Nafada,11.09576,11.335948,0,1,0,9,Unknown,Government (General),Election-related,Independent National Electoral Commission (INEC),Polling Station,Nigeria,Boko Haram,0,Unknown,Unknown Weapon Type,2,0
2015-03-29,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Kirfi district,10.394167,10.532222,1,1,0,2,Armed Assault,Government (General),Election-related,Independent National Electoral Commission (INEC),Polling Stations,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2015-03-29,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Kirfi district,10.394167,10.532222,1,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Nigeria Police Force (NPF),Police Station,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2015-03-29,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Alkaleri,10.271304,10.330143,1,1,0,2,Armed Assault,Government (General),Election-related,Independent National Electoral Commission (INEC),Polling Stations,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2015-03-29,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Alkaleri,10.271304,10.330143,1,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Nigeria Police Force (NPF),Police Station,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2015-03-29,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.815554,7.049844,0,1,0,3,Bombing/Explosion,Government (General),Election-related,Independent National Electoral Commission (INEC),Office,Nigeria,Unknown,0,Explosives,Unknown Explosive Type,0,0
2015-03-29,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Anambra,Onitsha South district,6.091852,6.757429,0,1,0,3,Bombing/Explosion,Government (General),Election-related,Independent National Electoral Commission (INEC),Polling Station,Nigeria,Unknown,0,Explosives,Dynamite/TNT,0,0
2015-03-29,2015,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Osun,Osogbo,7.776578,4.565136,0,0,0,1,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,People's Democratic Party (PDP),Senatorial Candidate: Francis Fadahunsi's,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2015-03-30,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Tafawa-Balewa,9.756048,9.556222,1,0,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Tafawa Balewa Town,Town,Nigeria,Boko Haram,1,Firearms,Automatic or Semi-Automatic Rifle,4,0
2015-03-30,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Jitar,10.223889,9.8625,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Jitar Town,Town,Nigeria,Boko Haram,1,Firearms,Automatic or Semi-Automatic Rifle,3,0
2015-03-30,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Dukku,10.822963,10.773285,0,0,0,2,Armed Assault,Military,Military Checkpoint,Nigerian Armed Forces,Checkpoint,Nigeria,Boko Haram,0,Firearms,Automatic or Semi-Automatic Rifle,3,0
2015-03-30,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bununu,9.882082,9.681475,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Bununu Town,Town,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,0,0
2015-03-30,2015,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Ethiope East district,5.636518,5.964841,0,1,0,7,Facility/Infrastructure Attack,Government (General),Election-related,Independent National Electoral Commission (INEC),Building,Nigeria,Unknown,0,Incendiary,Arson/Fire,0,0
2015-03-31,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Tse Tume,7.689167,9.250278,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Tse Tume Village,Village,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,6,0
2015-03-31,2015,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Agaraga,7.689167,9.250278,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Agaraga Village,Village,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,6,0
2015-04-01,2015,Apr,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.68999,9.251267,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,10,0
2015-04-01,2015,Apr,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.688267,9.251315,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,10,0
2015-04-01,2015,Apr,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.688267,9.251315,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,10,0
2015-04-01,2015,Apr,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Ekiti,Ado-Ekiti,7.624462,5.216273,0,1,0,2,Armed Assault,Private Citizens & Property,Political Party Member/Rally,All Progressives Congress (APC),Members,Nigeria,Unknown,0,Firearms,Automatic or Semi-Automatic Rifle,0,0
2015-04-01,2015,Apr,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Jigawa,Malam Maduri,12.563017,10.007128,0,1,0,9,Unknown,Military,"Military Personnel (soldiers, troops, officers, forces)",Multinational Joint Task Force (MNJTF),Chadian Soldiers,International,Boko Haram,0,Unknown,Unknown Weapon Type,9,16
2015-04-01,2015,Apr,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Akwa Ibom,Ibeno district,4.538283,7.869569,0,1,0,6,Hostage Taking (Kidnapping),Business,Gas/Oil/Electric,ExxonMobil,Employees,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2015-04-01,2015,Apr,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Kano,Gidan Maso,11.512042,7.864858,0,1,0,2,Armed Assault,Religious Figures/Institutions,Place of Worship,Unknown,Baptist Church,Nigeria,Muslim extremists,0,Incendiary,Arson/Fire,1,2
2015-04-02,2015,Apr,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.286652,11.163862,0,1,0,3,Bombing/Explosion,Transportation,Bus Station/Stop,Bauchi Motor Park,Bus Station,Nigeria,Boko Haram,1,Explosives,Other Explosive Type,10,8
2015-04-03,2015,Apr,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Kayamla,11.587486,13.214608,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Kayamla Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,2,0
