date,year,month,day,State,city,latitude,longitude,suicide,attacktype1_txt,target_type,target_subtype,target,group_name,weapon_type,weapon_subtype,no_killed,no_wounded
2/20/2017,2017,Feb,Mon,Kaduna,Asham,10.34385,8.280515,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,7,0
2/20/2017,2017,Feb,Mon,Kaduna,Kaura district,9.632177,8.503456,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,7,0
2/20/2017,2017,Feb,Mon,Kaduna,Kaura district,9.632177,8.503456,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,6,0
2/20/2017,2017,Feb,Mon,Lagos,Ijedodo,6.517486,3.256347,0,Hostage Taking (Kidnapping),Military,Military Unit/Patrol/Convoy,Patrol,Unknown,Firearms,Unknown Gun Type,0,0
2/22/2017,2017,Feb,Wed,Borno,Gajiram,12.486936,13.2086,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Firearms,Unknown Gun Type,10,0
2/22/2017,2017,Feb,Wed,Borno,Gajiganna,12.256998,13.107519,0,Hostage Taking (Kidnapping),Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Internally Displaced Persons (IDPs),Boko Haram,Unknown,Unknown Weapon Type,0,0
2/24/2017,2017,Feb,Fri,Yobe,Kumuya,11.499807,11.933654,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Firearms,Unknown Gun Type,0,0
2/27/2017,2017,Feb,Mon,Kaduna,Rafin Dadi,9.459945,8.389643,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Unknown,Firearms,Unknown Gun Type,0,0
3/2/2017,2017,Mar,Thu,Benue,Mbahimin,7.444978,8.396494,0,Armed Assault,Private Citizens & Property,Named Civilian,"Civilians: Jimmy Angbian Ugon, Benjamin Iorcher Agah, Puusu",Fulani extremists,Melee,Knife or Other Sharp Object,6,0
3/3/2017,2017,Mar,Fri,Borno,Maiduguri,11.840793,13.141391,1,Bombing/Explosion,Business,Gas/Oil/Electric,Fuel Depot,Boko Haram,Explosives,Suicide (carried bodily by human being),3,0
3/4/2017,2017,Mar,Sat,Edo,Ovia North-East district,6.504679,5.603747,0,Assassination,Religious Figures/Institutions,Religious Figure,Chief Imam: Mallam Saka Afolabi,Unknown,Firearms,Unknown Gun Type,1,0
3/5/2017,2017,Mar,Sun,Delta,Unknown,6.274538,6.312276,0,Hostage Taking (Kidnapping),Police,Police Security Forces/Officers,Officer: Valentine Mbalu,Fulani extremists,Unknown,Unknown Weapon Type,1,0
3/7/2017,2017,Mar,Tue,Abuja,Abuja,9.076479,7.398574,0,Hostage Taking (Barricade Incident),Violent Political Party,Party Official/Candidate/Other Personnel,House of Former National Publicity Secretary: Olisa Metuh,Unknown,Firearms,Unknown Gun Type,0,0
3/10/2017,2017,Mar,Fri,Benue,Mkovur,7.322494,9.17315,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,7,0
3/11/2017,2017,Mar,Sat,Borno,Ummarari,11.738414,13.104076,1,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Post,Unknown,Explosives,Suicide (carried bodily by human being),2,0
3/12/2017,2017,Mar,Sun,Edo,Benin City,6.336345,5.62175,0,Armed Assault,Religious Figures/Institutions,Religious Figure,Head Pastor: Godwin Emmanuel,Unknown,Firearms,Unknown Gun Type,1,0
3/15/2017,2017,Mar,Wed,Borno,Usmanti,11.831098,13.150967,1,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Boko Haram,Explosives,Suicide (carried bodily by human being),6,16
3/15/2017,2017,Mar,Wed,Borno,Magumeri,12.113857,12.825203,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Police Station,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",5,0
3/15/2017,2017,Mar,Wed,Benue,Magu,7.295957,9.527125,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Settlement,Unknown,Firearms,Unknown Gun Type,3,0
3/15/2017,2017,Mar,Wed,Benue,Tse Gyudu,7.750833,9.53,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Settlement,Unknown,Firearms,Unknown Gun Type,1,0
3/15/2017,2017,Mar,Wed,Benue,Tse Weryina,7.59093,9.634135,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Settlement,Unknown,Firearms,Unknown Gun Type,1,0
3/15/2017,2017,Mar,Wed,Niger,Lefu,9.296502,6.779369,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Community,Fulani extremists,Unknown,Unknown Weapon Type,7,0
3/16/2017,2017,Mar,Thu,Edo,Ogbemudia,6.492222,5.884444,0,Assassination,Government (General),"Government Personnel (excluding police, military)",Convoy of Former Local Government Chair: Suleman Afegbua,Fulani extremists,Firearms,Unknown Gun Type,1,2
3/16/2017,2017,Mar,Thu,Benue,Ayati,7.51261,9.747254,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Unknown,Firearms,Unknown Gun Type,5,0
3/18/2017,2017,Mar,Sat,Borno,Ummarari,11.889908,13.310012,1,Bombing/Explosion,Terrorists/Non-State Militia,Non-State Militia,Member,Boko Haram,Explosives,Suicide (carried bodily by human being),7,8
3/18/2017,2017,Mar,Sat,Enugu,Nara,6.218424,7.649751,0,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,"Businesspersons: Chibouke Amobi, Johnson Ajah",Fulani extremists,Unknown,Unknown Weapon Type,0,0
3/20/2017,2017,Mar,Mon,Benue,Zaki Biam,7.500429,9.606221,0,Armed Assault,Private Citizens & Property,Marketplace/Plaza/Square,Market,Fulani extremists,Firearms,Unknown Gun Type,73,0
3/22/2017,2017,Mar,Wed,Borno,Maiduguri,11.840793,13.141391,1,Bombing/Explosion,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Internally Displaced Persons (IDP) Camp,Unknown,Explosives,Suicide (carried bodily by human being),5,7
3/22/2017,2017,Mar,Wed,Borno,Maiduguri,11.869216,13.242855,1,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilian,Unknown,Explosives,Suicide (carried bodily by human being),2,7
3/22/2017,2017,Mar,Wed,Borno,Maiduguri,11.840793,13.141391,1,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilian,Unknown,Explosives,Suicide (carried bodily by human being),1,6
3/22/2017,2017,Mar,Wed,Delta,Udu district,5.470436,5.835384,0,Armed Assault,Private Citizens & Property,Farmer,Farmer: Kingsley Paya,Ijaw extremists,Firearms,Unknown Gun Type,1,0
3/24/2017,2017,Mar,Fri,Borno,Sabon Garin Kimba,10.826273,12.420536,0,Facility/Infrastructure Attack,Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Unknown,Unknown Weapon Type,0,0
3/24/2017,2017,Mar,Fri,Borno,Kalari,11.575201,13.211889,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Unknown,Unknown Weapon Type,3,1
3/26/2017,2017,Mar,Sun,Delta,Emuhu,6.273316,6.260165,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Fulani extremists,Firearms,Unknown Gun Type,3,6
3/28/2017,2017,Mar,Tue,Borno,Mittiri,11.582737,13.151372,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Unknown,Unknown Weapon Type,0,0
3/28/2017,2017,Mar,Tue,Borno,Akalli,11.571121,13.161911,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Unknown,Unknown Weapon Type,0,0
3/28/2017,2017,Mar,Tue,Borno,Arribbari,11.571121,13.161911,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Unknown,Unknown Weapon Type,0,0
3/28/2017,2017,Mar,Tue,Cross River,Obio Usiere,5.278621,7.967641,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Fulani extremists,Firearms,Unknown Gun Type,10,0
3/29/2017,2017,Mar,Wed,Kaduna,Kaduna,10.648379,7.473167,0,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",Chairperson of Zamfara State Hisbah Commission: Atiku Balarabe,Unknown,Unknown,Unknown Weapon Type,0,0
3/30/2017,2017,Mar,Thu,Borno,Pulka,11.22223,13.783822,0,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Boko Haram,Firearms,Unknown Gun Type,0,0
3/30/2017,2017,Mar,Thu,Borno,Wumyeduga,11.156084,12.756611,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Firearms,Unknown Gun Type,4,11
3/30/2017,2017,Mar,Thu,Borno,Wumyeduga,11.156084,12.756611,1,Bombing/Explosion,Private Citizens & Property,Memorial/Cemetery/Monument,Cemetery,Boko Haram,Explosives,Suicide (carried bodily by human being),6,9
3/30/2017,2017,Mar,Thu,Borno,Kubuwa,10.877867,12.49716,0,Unknown,Business,Retail/Grocery/Bakery,Goods-Laden Trucks,Boko Haram,Unknown,Unknown Weapon Type,3,3
3/31/2017,2017,Mar,Fri,Borno,Kaye,11.056787,12.808716,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Firearms,Unknown Gun Type,1,0
3/31/2017,2017,Mar,Fri,Edo,Unknown,6.54381,5.898714,0,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",Council Employee: Augustina Uwadiae,Unknown,Firearms,Unknown Gun Type,0,0
4/2/2017,2017,Apr,Sun,Borno,Maiduguri,11.873005,13.250529,1,Bombing/Explosion,Unknown,Unknown,Unknown,Boko Haram,Explosives,Suicide (carried bodily by human being),2,0
4/2/2017,2017,Apr,Sun,Borno,Dusuman,11.930569,13.243972,1,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Boko Haram,Explosives,Suicide (carried bodily by human being),1,1
4/2/2017,2017,Apr,Sun,Borno,Balbelu,11.922882,13.281358,1,Bombing/Explosion,Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",Wedding Party,Boko Haram,Explosives,Suicide (carried bodily by human being),1,0
4/2/2017,2017,Apr,Sun,Benue,Ikyoawen,6.912555,9.456155,0,Armed Assault,Private Citizens & Property,Race/Ethnicity Identified,Tiv Civilians,Fulani extremists,Firearms,Unknown Gun Type,4,0
4/3/2017,2017,Apr,Mon,Benue,Alaba,6.820111,9.523894,0,Armed Assault,Private Citizens & Property,Race/Ethnicity Identified,Tiv Civilians,Fulani extremists,Firearms,Unknown Gun Type,8,0
4/5/2017,2017,Apr,Wed,Borno,Abbati,11.831098,13.150967,0,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Farmers,Boko Haram,Firearms,Unknown Gun Type,7,0
4/6/2017,2017,Apr,Thu,Borno,Wajirko,12.12052,13.174035,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Firearms,Unknown Gun Type,0,0
4/6/2017,2017,Apr,Thu,Borno,Gubdori,11.650085,14.104489,0,Armed Assault,Military,Military Unit/Patrol/Convoy,Convoy,Boko Haram,Firearms,Unknown Gun Type,4,5
4/7/2017,2017,Apr,Fri,Borno,Mafa,11.924656,13.601307,0,Unknown,Military,Military Unit/Patrol/Convoy,Patrol,Boko Haram,Unknown,Unknown Weapon Type,5,0
4/8/2017,2017,Apr,Sat,Borno,Maiduguri,11.840793,13.141391,1,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,Mosque,Unknown,Explosives,Suicide (carried bodily by human being),2,5
4/8/2017,2017,Apr,Sat,Borno,Kayamla,11.677117,13.049067,0,Armed Assault,Private Citizens & Property,Vehicles/Transportation,Vehicle,Boko Haram,Firearms,Unknown Gun Type,8,0
4/9/2017,2017,Apr,Sun,Lagos,Ikorodu,6.665961,3.464891,0,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Unknown,Firearms,Unknown Gun Type,6,0
4/10/2017,2017,Apr,Mon,Borno,Maiduguri,11.840793,13.141391,1,Bombing/Explosion,Educational Institution,School/University/Educational Building,University,Boko Haram,Explosives,Suicide (carried bodily by human being),2,0
4/12/2017,2017,Apr,Wed,Benue,Abaji,7.178223,9.459915,0,Facility/Infrastructure Attack,Private Citizens & Property,Marketplace/Plaza/Square,Market,Unknown,Incendiary,Arson/Fire,0,0
4/12/2017,2017,Apr,Wed,Borno,Dalori,11.761901,13.266306,1,Bombing/Explosion,Military,Military Checkpoint,Checkpoint,Boko Haram,Explosives,Suicide (carried bodily by human being),3,1
4/13/2017,2017,Apr,Thu,Benue,Abaji,7.178223,9.459915,0,Armed Assault,Private Citizens & Property,Marketplace/Plaza/Square,Market,Unknown,Firearms,Unknown Gun Type,1,3
4/13/2017,2017,Apr,Thu,Lagos,Oko-Asagun,6.470725,3.756708,0,Hostage Taking (Kidnapping),Police,Police Security Forces/Officers,Officers,Unknown,Firearms,Unknown Gun Type,5,4
4/16/2017,2017,Apr,Sun,Kaduna,Aso,9.433333,8.166667,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Automatic or Semi-Automatic Rifle,12,3
4/16/2017,2017,Apr,Sun,Akwa Ibom,Awonguyo,4.912666,7.589737,0,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Local Council Secretary: Ime Atakpa,Unknown,Firearms,Unknown Gun Type,2,0
4/16/2017,2017,Apr,Sun,Bayelsa,Yenagoa,4.925805,6.287404,0,Assassination,Journalists & Media,Radio Journalist/Staff/Facility,Desk Editor: Famous Giobaro,Unknown,Firearms,Unknown Gun Type,1,0
4/17/2017,2017,Apr,Mon,Borno,Sabon Gari,11.054507,12.721461,0,Armed Assault,Military,Military Checkpoint,Checkpoint,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",9,5
4/18/2017,2017,Apr,Tue,Yobe,Wulle,11.499807,11.933654,0,Bombing/Explosion,Terrorists/Non-State Militia,Non-State Militia,Members,Boko Haram,Explosives,Unknown Explosive Type,1,7
4/21/2017,2017,Apr,Fri,Borno,Pulka,11.22223,13.783822,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Patrol,Boko Haram,Explosives,Unknown Explosive Type,3,2
4/21/2017,2017,Apr,Fri,Kogi,Okehi district,7.716438,6.343879,0,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Associates of Local Government Administrator Abdulraheem Ohiare,Unknown,Firearms,Unknown Gun Type,2,0
4/22/2017,2017,Apr,Sat,Kogi,Okehi district,7.716438,6.343879,0,Assassination,Government (General),"Government Personnel (excluding police, military)",Residence of Local Government Administrator: Abdulraheem Ohiare,Unknown,Firearms,Unknown Gun Type,0,0
4/22/2017,2017,Apr,Sat,Ogun,Iwopin,6.510349,4.189784,0,Unknown,Private Citizens & Property,Unnamed Civilian/Unspecified,Businessperson,Unknown,Unknown,Unknown Weapon Type,4,0
4/24/2017,2017,Apr,Mon,Borno,Mammanti,11.75069,13.123055,1,Bombing/Explosion,Unknown,Unknown,Unknown,Boko Haram,Explosives,Suicide (carried bodily by human being),3,0
4/24/2017,2017,Apr,Mon,Borno,Mainari,11.733531,13.084412,1,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Boko Haram,Explosives,Suicide (carried bodily by human being),4,2
4/24/2017,2017,Apr,Mon,Delta,Abraka,5.789504,6.102383,0,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Farmer: Maria Ejor,Fulani extremists,Firearms,Unknown Gun Type,1,0
4/26/2017,2017,Apr,Wed,Borno,Maiduguri,11.873005,13.250529,1,Bombing/Explosion,Unknown,Unknown,Unknown,Boko Haram,Explosives,Suicide (carried bodily by human being),1,0
4/26/2017,2017,Apr,Wed,Borno,Maiduguri,11.831098,13.150967,1,Bombing/Explosion,Unknown,Unknown,Unknown,Boko Haram,Explosives,Suicide (carried bodily by human being),1,0
4/26/2017,2017,Apr,Wed,Borno,Maiduguri,11.840793,13.141391,1,Bombing/Explosion,Terrorists/Non-State Militia,Non-State Militia,Members,Boko Haram,Explosives,Suicide (carried bodily by human being),2,1
4/27/2017,2017,Apr,Thu,Borno,Mangugum,12.251667,12.336111,1,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Convoy,Boko Haram,Explosives,Vehicle,6,40
4/27/2017,2017,Apr,Thu,Borno,Unknown,11.25,13.4167,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Firearms,Automatic or Semi-Automatic Rifle,15,0
4/29/2017,2017,Apr,Sat,Akwa Ibom,Oku Iboku,5.157281,8.053618,0,Armed Assault,Private Citizens & Property,House/Apartment/Residence,Houses,Unknown,Explosives,Grenade,8,0
4/30/2017,2017,Apr,Sun,Ondo,Ajakpa,6.086996,4.84332,0,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Unknown,Firearms,Automatic or Semi-Automatic Rifle,2,3
5/3/2017,2017,May,Wed,Borno,Maiduguri,11.87308,13.250249,1,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Outpost,Boko Haram,Explosives,Suicide (carried bodily by human being),3,1
5/4/2017,2017,May,Thu,Borno,Mandarari,11.544192,13.34286,1,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Boko Haram,Explosives,Suicide (carried bodily by human being),7,6
5/4/2017,2017,May,Thu,Ogun,Iwopin,6.510264,4.173192,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Base,Unknown,Firearms,Unknown Gun Type,1,2
5/7/2017,2017,May,Sun,Delta,Ughelli,5.492987,5.997405,0,Assassination,Police,Police Security Forces/Officers,Vehicle of Assistant Police Commissioner: Usman Ndanbabo,Unknown,Firearms,Unknown Gun Type,1,0
5/13/2017,2017,May,Sat,Borno,Maiduguri,11.840793,13.141391,1,Bombing/Explosion,Educational Institution,School/University/Educational Building,University,Boko Haram,Explosives,Suicide (carried bodily by human being),4,1
5/9/2017,2017,May,Tue,Delta,Abraka,5.789574,6.104916,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),Vehicle,Fulani extremists,Firearms,Unknown Gun Type,4,0
5/9/2017,2017,May,Tue,Benue,Tse-Igboughul,7.56194,9.18679,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,2,10
5/10/2017,2017,May,Wed,Benue,Mbaya,7.23822,9.29232,0,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Fulani extremists,Firearms,Unknown Gun Type,2,0
5/12/2017,2017,May,Fri,Delta,Ossissa,5.92305,6.48853,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,5,0
5/13/2017,2017,May,Sat,Borno,Amrawa,11.626355,13.272462,0,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Farmers,Boko Haram,Melee,Knife or Other Sharp Object,10,0
5/14/2017,2017,May,Sun,Niger,Etogi,9.270173,5.105799,0,Armed Assault,Religious Figures/Institutions,Place of Worship,Mosque,Fulani extremists,Firearms,Unknown Gun Type,27,5
5/14/2017,2017,May,Sun,Taraba,Gazabu,7.85167,10.89338,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,3,0
5/14/2017,2017,May,Sun,Taraba,Kungana,7.8116,10.58387,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,3,0
5/14/2017,2017,May,Sun,Taraba,Tukun Ruwa,8.321122,10.6116,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,2,0
5/14/2017,2017,May,Sun,Taraba,Utsua Daa,7.847032,10.949695,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,2,0
5/14/2017,2017,May,Sun,Taraba,Kpenkpen,7.991147,11.108194,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,2,0
5/15/2017,2017,May,Mon,Borno,Shuwari Buri,11.67584,13.41098,1,Bombing/Explosion,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Internally Displaced Persons (IDPs) Camp,Boko Haram,Explosives,Suicide (carried bodily by human being),5,6
5/15/2017,2017,May,Mon,Edo,Ubuneke-Ivbiaro,7.066053,6.019403,0,Hostage Taking (Barricade Incident),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Fulani extremists,Melee,"Hands, Feet, Fists",0,2
5/16/2017,2017,May,Tue,Delta,Warri North district,5.972413,5.394365,0,Hijacking,Business,Gas/Oil/Electric,Contractors,Ijaw extremists,Firearms,Unknown Gun Type,0,0
5/17/2017,2017,May,Wed,Bayelsa,Yenegoa,4.923037,6.272891,0,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,Former Chair: Christopher Hobobo,Unknown,Firearms,Unknown Gun Type,1,0
5/17/2017,2017,May,Wed,Borno,Mashimari,11.513015,13.422163,1,Bombing/Explosion,Military,Military Checkpoint,Checkpoint,Boko Haram,Explosives,Suicide (carried bodily by human being),3,0
